averageDistanceVariability,distribSd,finalTime,gravityDecay,nwClustCoef,nwComponents,nwInDegree,nwMeanFlow,nwOutDegree,overlapThreshold,relativeCost,totalCost,totalWaste,transportationCost
13.0,0.1,100.0,10.0,0.02727272727272727,6.0,1.62,0.4386938271604934,1.62,0.05,2.449241030489269,1.2246205152446352,0.2893159999999999,0.5
13.0,0.1,100.0,10.0,0.01818181818181818,6.0,1.18,0.5875728813559316,1.18,0.05,1.9735469251876612,0.9867734625938305,0.30666399999999994,0.5
13.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.14,0.5365491228070167,1.14,0.05,1.571376350749788,0.7856881753748939,0.38833399999999957,0.5
13.0,0.1,100.0,10.0,0.01818181818181818,7.0,1.32,0.5448621212121206,1.32,0.05,2.3874582471382517,1.193729123569126,0.28078199999999975,0.5
13.0,0.1,100.0,10.0,0.03636363636363636,8.0,1.44,0.47621666666666623,1.44,0.05,2.1421251786466637,1.0710625893233316,0.3142479999999998,0.5
13.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.14,0.561564912280701,1.14,0.05,2.1052055334016773,1.0526027667008389,0.3598159999999998,0.5
13.0,0.1,100.0,10.0,0.02727272727272727,6.0,1.3,0.4996938461538457,1.3,0.05,2.344662128966993,1.1723310644834963,0.3503979999999997,0.5
13.0,0.1,100.0,10.0,0.02727272727272727,8.0,1.5,0.42800533333333296,1.5,0.05,1.723611621230038,0.8618058106150186,0.35799199999999987,0.5
13.0,0.1,100.0,10.0,0.0,7.0,1.14,0.5519789473684203,1.14,0.05,1.6465719910179781,0.8232859955089891,0.3707439999999999,0.5
13.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.16,0.5236431034482752,1.16,0.05,2.009680101657002,1.004840050828501,0.3925739999999998,0.5
13.0,0.1,100.0,10.0,0.00909090909090909,10.0,1.1,0.5325999999999995,1.1,0.05,2.138602192534462,1.0693010962672307,0.4141399999999998,0.5
13.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.12,0.5470821428571423,1.12,0.05,1.9517828657000102,0.9758914328500052,0.3872679999999998,0.5
13.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.3,0.5285553846153839,1.3,0.05,2.150520264838271,1.0752601324191355,0.3128779999999999,0.5
13.0,0.1,100.0,10.0,0.06363636363636363,6.0,1.42,0.4915943661971828,1.42,0.05,2.071547096538358,1.0357735482691783,0.30193599999999987,0.5
13.0,0.1,100.0,10.0,0.0,16.0,0.82,0.6064341463414628,0.82,0.05,1.5547769367865456,0.7773884683932725,0.5027239999999996,0.5
13.0,0.1,100.0,10.0,0.02121212121212121,7.0,1.52,0.4445723684210523,1.52,0.05,2.7170756782180834,1.3585378391090415,0.3242499999999998,0.5
13.0,0.1,100.0,10.0,0.01515151515151515,7.0,1.56,0.4615628205128203,1.56,0.05,2.340420609835251,1.1702103049176258,0.2799619999999999,0.5
13.0,0.1,100.0,10.0,0.0,9.0,1.08,0.5583388888888882,1.08,0.05,1.3878572827516007,0.6939286413758008,0.3969939999999997,0.5
13.0,0.1,100.0,10.0,0.00909090909090909,6.0,1.16,0.5460982758620685,1.16,0.05,2.234336576939366,1.117168288469683,0.36652599999999985,0.5
13.0,0.1,100.0,10.0,0.03636363636363636,6.0,1.46,0.467065753424657,1.46,0.05,2.373253987343209,1.1866269936716038,0.31808399999999964,0.5
13.0,0.1,100.0,10.0,0.021212121212121213,6.0,1.4,0.4743942857142852,1.4,0.05,2.521318672935111,1.2606593364675553,0.3358479999999998,0.5
13.0,0.1,100.0,10.0,0.024242424242424242,7.0,1.56,0.4880448717948711,1.56,0.05,1.9681911722003513,0.984095586100176,0.2386499999999998,0.5
13.0,0.1,100.0,10.0,0.0,14.0,1.08,0.5876518518518511,1.08,0.05,1.451674800140924,0.7258374000704623,0.36533599999999994,0.5
13.0,0.1,100.0,10.0,0.0030303030303030303,9.0,1.14,0.6038508771929816,1.14,0.05,1.6269705134056334,0.8134852567028167,0.3116099999999999,0.5
13.0,0.1,100.0,10.0,0.0,6.0,1.08,0.6126481481481475,1.08,0.05,2.086381445320971,1.0431907226604855,0.3383399999999998,0.5
13.0,0.1,100.0,10.0,0.01818181818181818,10.0,1.1,0.5439327272727268,1.1,0.05,1.50329387002691,0.7516469350134549,0.4016739999999998,0.5
13.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.16,0.5858534482758615,1.16,0.05,1.9031245928861487,0.9515622964430746,0.32040999999999964,0.5
13.0,0.1,100.0,10.0,0.03636363636363636,7.0,1.5,0.42903733333333294,1.5,0.05,1.6024862093713794,0.8012431046856899,0.35644399999999976,0.5
13.0,0.1,100.0,10.0,0.0,26.0,0.58,0.7582034482758608,0.58,0.05,1.4835557986463401,0.7417778993231701,0.5602419999999992,0.5
13.0,0.1,100.0,10.0,0.0,7.0,1.1,0.612356363636363,1.1,0.05,2.095889776578634,1.0479448882893172,0.3264079999999999,0.5
13.0,0.1,100.0,10.0,0.0,11.0,1.04,0.6356153846153839,1.04,0.05,1.8029201463101863,0.9014600731550931,0.3389599999999997,0.5
13.0,0.1,100.0,10.0,0.0,6.0,1.12,0.6007821428571422,1.12,0.05,2.7160555618913427,1.358027780945672,0.32712399999999986,0.5
13.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.14,0.5572789473684207,1.14,0.05,1.7706013894617947,0.8853006947308976,0.36470199999999964,0.5
13.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.16,0.552322413793103,1.16,0.05,2.151082221314918,1.0755411106574588,0.3593059999999996,0.5
13.0,0.1,100.0,10.0,0.03787878787878788,6.0,1.54,0.45980259740259705,1.54,0.05,1.815524619739043,0.9077623098695217,0.29190400000000005,0.5
13.0,0.1,100.0,10.0,0.0303030303030303,9.0,1.3,0.5158384615384611,1.3,0.05,1.9074829668163584,0.9537414834081791,0.32940999999999987,0.5
13.0,0.1,100.0,10.0,0.00909090909090909,6.0,1.44,0.5097333333333328,1.44,0.05,2.3833549176552538,1.1916774588276267,0.26598399999999983,0.5
3.0,0.1,100.0,10.0,0.02121212121212121,8.0,1.4,0.5689399999999991,1.4,0.07500000000000001,1.5041564517103745,0.7520782258551872,0.2034839999999999,0.5
3.0,0.1,100.0,10.0,0.04242424242424243,7.0,1.38,0.5817478260869555,1.38,0.07500000000000001,1.7439860820191841,0.871993041009592,0.19718799999999978,0.5
3.0,0.1,100.0,10.0,0.04242424242424243,8.0,1.66,0.4798602409638548,1.66,0.07500000000000001,2.3613990118749553,1.1806995059374774,0.20343199999999995,0.5
3.0,0.1,100.0,10.0,0.06666666666666667,8.0,1.58,0.49651265822784735,1.58,0.07500000000000001,1.6314623702341293,0.8157311851170647,0.21550999999999995,0.5
3.0,0.1,100.0,10.0,0.03818181818181818,7.0,1.6,0.5041212499999993,1.6,0.07500000000000001,1.910945996968516,0.9554729984842578,0.1934059999999999,0.5
3.0,0.1,100.0,10.0,0.04848484848484849,7.0,1.48,0.530889189189188,1.48,0.07500000000000001,1.6002054903531713,0.8001027451765856,0.21428400000000003,0.5
3.0,0.1,100.0,10.0,0.012121212121212121,7.0,1.54,0.5195974025974017,1.54,0.07500000000000001,2.2625216413041587,1.1312608206520791,0.19982,0.5
3.0,0.1,100.0,10.0,0.04090909090909091,8.0,1.58,0.5204329113924047,1.58,0.07500000000000001,1.7509851000094705,0.8754925500047351,0.17771600000000007,0.5
3.0,0.1,100.0,10.0,0.02515151515151515,8.0,1.62,0.5233888888888882,1.62,0.07500000000000001,1.6493394627162825,0.8246697313581413,0.1521099999999999,0.5
3.0,0.1,100.0,10.0,0.02727272727272727,6.0,1.4,0.5565685714285705,1.4,0.07500000000000001,2.1106278470591318,1.0553139235295659,0.22080399999999994,0.5
3.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.42,0.5317704225352105,1.42,0.07500000000000001,1.8165227178255603,0.90826135891278,0.2448859999999999,0.5
3.0,0.1,100.0,10.0,0.045454545454545456,8.0,1.64,0.48162560975609703,1.64,0.07500000000000001,1.7851730753292294,0.8925865376646147,0.21013399999999988,0.5
3.0,0.1,100.0,10.0,0.00909090909090909,8.0,1.6,0.504677499999999,1.6,0.07500000000000001,1.7555895424950325,0.8777947712475166,0.19251599999999974,0.5
3.0,0.1,100.0,10.0,0.0030303030303030303,7.0,1.56,0.4917551282051276,1.56,0.07500000000000001,2.084287006876015,1.0421435034380078,0.2328619999999999,0.5
3.0,0.1,100.0,10.0,0.02878787878787879,9.0,1.4,0.5988757142857135,1.4,0.07500000000000001,1.984558571165851,0.9922792855829256,0.16157400000000005,0.5
3.0,0.1,100.0,10.0,0.0409090909090909,6.0,1.66,0.4954120481927704,1.66,0.07500000000000001,2.0106109340340925,1.005305467017046,0.17761599999999994,0.5
3.0,0.1,100.0,10.0,0.07575757575757575,10.0,1.48,0.5577891891891884,1.48,0.07500000000000001,1.9583258510620372,0.9791629255310184,0.174472,0.5
3.0,0.1,100.0,10.0,0.03636363636363636,8.0,1.38,0.5921333333333325,1.38,0.07500000000000001,1.5135801292074804,0.7567900646037402,0.1828559999999999,0.5
3.0,0.1,100.0,10.0,0.025757575757575753,7.0,1.58,0.5094594936708853,1.58,0.07500000000000001,1.5943059203475984,0.7971529601737986,0.19505399999999984,0.5
3.0,0.1,100.0,10.0,0.006060606060606061,7.0,1.56,0.4991179487179481,1.56,0.07500000000000001,1.8213592142924018,0.9106796071462016,0.2213759999999999,0.5
3.0,0.1,100.0,10.0,0.05151515151515151,9.0,1.48,0.5372527027027019,1.48,0.07500000000000001,1.571084309300053,0.7855421546500264,0.20486599999999996,0.5
3.0,0.1,100.0,10.0,0.0303030303030303,6.0,1.62,0.4417234567901232,1.62,0.07500000000000001,2.297316058630481,1.148658029315241,0.28440799999999977,0.5
3.0,0.1,100.0,10.0,0.022121212121212125,7.0,1.62,0.4857234567901228,1.62,0.07500000000000001,1.7683255647659926,0.884162782382996,0.21312799999999987,0.5
3.0,0.1,100.0,10.0,0.06363636363636363,7.0,1.6,0.4788624999999992,1.6,0.07500000000000001,1.789518459947674,0.8947592299738368,0.23381999999999978,0.5
3.0,0.1,100.0,10.0,0.031818181818181815,8.0,1.64,0.4891548780487799,1.64,0.07500000000000001,1.7743689272960372,0.8871844636480185,0.1977859999999999,0.5
3.0,0.1,100.0,10.0,0.07575757575757575,8.0,1.62,0.49829382716049325,1.62,0.07500000000000001,1.7931765308677303,0.8965882654338649,0.19276399999999988,0.5
3.0,0.1,100.0,10.0,0.024242424242424242,7.0,1.48,0.5310148648648643,1.48,0.07500000000000001,1.9263836254686255,0.9631918127343125,0.21409799999999993,0.5
3.0,0.1,100.0,10.0,0.03636363636363636,7.0,1.52,0.5353631578947361,1.52,0.07500000000000001,1.8989895639567302,0.9494947819783653,0.18624799999999997,0.5
3.0,0.1,100.0,10.0,0.05151515151515151,10.0,1.68,0.4610416666666661,1.68,0.07500000000000001,1.467562449741406,0.7337812248707031,0.22544999999999987,0.5
3.0,0.1,100.0,10.0,0.02727272727272727,7.0,1.6,0.49713874999999935,1.6,0.07500000000000001,1.7901937752053008,0.8950968876026502,0.20457799999999998,0.5
3.0,0.1,100.0,10.0,0.028787878787878786,9.0,1.46,0.5373958904109584,1.46,0.07500000000000001,1.8785782698770241,0.9392891349385122,0.21540199999999998,0.5
3.0,0.1,100.0,10.0,0.0,8.0,1.18,0.6106372881355924,1.18,0.07500000000000001,1.8832970892152079,0.9416485446076042,0.2794479999999997,0.5
3.0,0.1,100.0,10.0,0.0303030303030303,7.0,1.6,0.5023362499999994,1.6,0.07500000000000001,2.157899401180891,1.0789497005904456,0.19626199999999994,0.5
3.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.44,0.5145041666666659,1.44,0.07500000000000001,1.8764930600367349,0.9382465300183674,0.25911399999999973,0.5
3.0,0.1,100.0,10.0,0.03636363636363636,8.0,1.56,0.5215371794871786,1.56,0.07500000000000001,1.960397125943313,0.9801985629716563,0.18640199999999985,0.5
3.0,0.1,100.0,10.0,0.012121212121212121,8.0,1.54,0.5107935064935059,1.54,0.07500000000000001,1.8953034331109553,0.9476517165554775,0.2133779999999999,0.5
3.0,0.1,100.0,10.0,0.0,12.0,1.06,0.683511320754716,1.06,0.07500000000000001,1.4435453436360668,0.7217726718180337,0.2754779999999999,0.5
3.0,0.1,100.0,10.0,0.013636363636363636,8.0,1.4,0.5687185714285705,1.4,0.07500000000000001,1.8723529976699456,0.9361764988349723,0.20379399999999986,0.5
3.0,0.1,100.0,10.0,0.04848484848484849,7.0,1.52,0.5134276315789467,1.52,0.07500000000000001,1.4939536148330568,0.7469768074165284,0.21959000000000006,0.5
3.0,0.1,100.0,10.0,0.030303030303030304,6.0,1.56,0.5097999999999995,1.56,0.07500000000000001,1.6480723336100314,0.8240361668050156,0.20471199999999987,0.5
3.0,0.1,100.0,10.0,0.016666666666666666,8.0,1.6,0.5100599999999994,1.6,0.07500000000000001,1.9406790062073374,0.9703395031036686,0.18390399999999993,0.5
3.0,0.1,100.0,10.0,0.00909090909090909,11.0,1.08,0.6808944444444432,1.08,0.07500000000000001,1.430804481298681,0.7154022406493405,0.2646339999999998,0.5
3.0,0.1,100.0,10.0,0.0030303030303030303,8.0,1.32,0.6026075757575748,1.32,0.07500000000000001,1.8639826362912821,0.9319913181456415,0.20455799999999993,0.5
3.0,0.1,100.0,10.0,0.023939393939393937,8.0,1.6,0.5126487499999992,1.6,0.07500000000000001,1.453002428615925,0.7265012143079624,0.17976200000000003,0.5
3.0,0.1,100.0,10.0,0.013636363636363636,8.0,1.48,0.5499189189189183,1.48,0.07500000000000001,1.7120272987373624,0.8560136493686813,0.18612,0.5
3.0,0.1,100.0,10.0,0.00909090909090909,13.0,1.1,0.6338472727272719,1.1,0.07500000000000001,1.5103139832814858,0.755156991640743,0.3027679999999998,0.5
3.0,0.1,100.0,10.0,0.015454545454545453,6.0,1.74,0.48573908045976927,1.74,0.07500000000000001,1.9253364357433143,0.9626682178716576,0.15481399999999998,0.5
3.0,0.1,100.0,10.0,0.02878787878787879,9.0,1.5,0.5316853333333327,1.5,0.07500000000000001,1.6458046097065817,0.8229023048532905,0.20247199999999982,0.5
3.0,0.1,100.0,10.0,0.02727272727272727,6.0,1.56,0.5001884615384607,1.56,0.07500000000000001,2.073758185618769,1.036879092809385,0.219706,0.5
14.0,0.1,100.0,10.0,0.00909090909090909,9.0,1.12,0.5167035714285707,1.12,0.07500000000000001,1.4127513605511814,0.706375680275591,0.42129199999999983,0.5
14.0,0.1,100.0,10.0,0.0030303030303030303,8.0,1.14,0.5865508771929819,1.14,0.07500000000000001,2.149705992966377,1.0748529964831883,0.3313319999999998,0.5
14.0,0.1,100.0,10.0,0.0,7.0,1.16,0.5686879310344821,1.16,0.07500000000000001,1.8973017789042637,0.9486508894521316,0.3403219999999998,0.5
14.0,0.1,100.0,10.0,0.0,10.0,1.08,0.6343518518518513,1.08,0.07500000000000001,1.646829946521315,0.8234149732606578,0.3148999999999999,0.5
14.0,0.1,100.0,10.0,0.00909090909090909,6.0,1.5,0.495201333333333,1.5,0.07500000000000001,2.644470979188058,1.3222354895940287,0.2571979999999998,0.5
14.0,0.1,100.0,10.0,0.00909090909090909,10.0,1.08,0.5671185185185178,1.08,0.07500000000000001,1.622727588008561,0.8113637940042805,0.38751199999999975,0.5
14.0,0.1,100.0,10.0,0.01818181818181818,6.0,1.54,0.4883012987012979,1.54,0.07500000000000001,2.4553296270215452,1.2276648135107726,0.24801599999999988,0.5
14.0,0.1,100.0,10.0,0.0,10.0,1.04,0.5724519230769224,1.04,0.07500000000000001,1.8804986468316707,0.9402493234158357,0.40464999999999995,0.5
14.0,0.1,100.0,10.0,0.00909090909090909,14.0,0.94,0.561753191489361,0.94,0.07500000000000001,1.5951258664178247,0.7975629332089125,0.47195199999999965,0.5
14.0,0.1,100.0,10.0,0.0,6.0,1.3,0.5295446153846147,1.3,0.07500000000000001,2.4534260696446855,1.226713034822343,0.3115919999999997,0.5
14.0,0.1,100.0,10.0,0.0,11.0,1.12,0.5385839285714281,1.12,0.07500000000000001,1.3751365484398457,0.6875682742199232,0.39678599999999975,0.5
14.0,0.1,100.0,10.0,0.0,8.0,1.08,0.5897518518518511,1.08,0.07500000000000001,1.747685877156787,0.8738429385783933,0.3630679999999999,0.5
14.0,0.1,100.0,10.0,0.01818181818181818,6.0,1.34,0.5629492537313427,1.34,0.07500000000000001,2.470091797034554,1.2350458985172774,0.24564799999999992,0.5
14.0,0.1,100.0,10.0,0.02727272727272727,9.0,1.52,0.42952105263157864,1.52,0.07500000000000001,1.1659240567037095,0.582962028351855,0.3471279999999997,0.5
14.0,0.1,100.0,10.0,0.0,10.0,1.04,0.5682980769230764,1.04,0.07500000000000001,1.5630706548936553,0.7815353274468276,0.4089699999999997,0.5
14.0,0.1,100.0,10.0,0.0,7.0,1.14,0.4818947368421046,1.14,0.07500000000000001,1.7845173030383676,0.8922586515191839,0.45063999999999965,0.5
14.0,0.1,100.0,10.0,0.0,8.0,1.08,0.6055185185185179,1.08,0.07500000000000001,1.7586935025977166,0.8793467512988583,0.3460399999999996,0.5
14.0,0.1,100.0,10.0,0.0,7.0,1.22,0.5642983606557374,1.22,0.07500000000000001,2.5554884004854452,1.277744200242723,0.3115559999999999,0.5
14.0,0.1,100.0,10.0,0.01818181818181818,8.0,1.14,0.5248877192982451,1.14,0.07500000000000001,1.5715763069227486,0.7857881534613742,0.4016279999999996,0.5
14.0,0.1,100.0,10.0,0.0,9.0,1.06,0.6071679245283013,1.06,0.07500000000000001,2.0378461061138515,1.018923053056926,0.35640199999999966,0.5
14.0,0.1,100.0,10.0,0.0303030303030303,7.0,1.38,0.506711594202898,1.38,0.07500000000000001,1.9280569452081284,0.9640284726040644,0.3007379999999998,0.5
14.0,0.1,100.0,10.0,0.0,6.0,1.42,0.5226661971830981,1.42,0.07500000000000001,2.652350117625192,1.3261750588125965,0.25781399999999965,0.5
14.0,0.1,100.0,10.0,0.0,6.0,1.2,0.6003949999999993,1.2,0.07500000000000001,2.0053837830375225,1.0026918915187613,0.279526,0.5
14.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.44,0.49173333333333286,1.44,0.07500000000000001,2.205506959880258,1.1027534799401288,0.2919039999999997,0.5
14.0,0.1,100.0,10.0,0.05454545454545454,6.0,1.56,0.4749371794871789,1.56,0.07500000000000001,2.4340469852411153,1.217023492620558,0.25909799999999994,0.5
14.0,0.1,100.0,10.0,0.0,12.0,1.08,0.5986277777777771,1.08,0.07500000000000001,1.7196576904477852,0.8598288452238929,0.3534819999999998,0.5
14.0,0.1,100.0,10.0,0.0,22.0,0.66,0.6987515151515145,0.66,0.07500000000000001,1.6314708063690868,0.8157354031845435,0.5388239999999995,0.5
14.0,0.1,100.0,10.0,0.00909090909090909,13.0,1.1,0.5655090909090904,1.1,0.07500000000000001,1.996620602088254,0.998310301044127,0.37793999999999983,0.5
14.0,0.1,100.0,10.0,0.0,7.0,1.16,0.5827224137931029,1.16,0.07500000000000001,1.5845411585193505,0.7922705792596751,0.3240419999999999,0.5
14.0,0.1,100.0,10.0,0.0,8.0,1.04,0.5915019230769225,1.04,0.07500000000000001,2.0542930054512567,1.0271465027256284,0.38483799999999974,0.5
14.0,0.1,100.0,10.0,0.0,7.0,1.16,0.577124137931034,1.16,0.07500000000000001,2.0135355480088943,1.0067677740044476,0.33053599999999983,0.5
14.0,0.1,100.0,10.0,0.012121212121212121,8.0,1.2,0.5008016666666661,1.2,0.07500000000000001,1.5616184304763796,0.7808092152381899,0.39903799999999956,0.5
14.0,0.1,100.0,10.0,0.02727272727272727,8.0,1.12,0.5370607142857138,1.12,0.07500000000000001,1.6280113831049743,0.8140056915524867,0.3984919999999999,0.5
14.0,0.1,100.0,10.0,0.0030303030303030303,9.0,1.08,0.6025759259259252,1.08,0.07500000000000001,2.3053203676118983,1.1526601838059491,0.34921799999999964,0.5
14.0,0.1,100.0,10.0,0.02727272727272727,6.0,1.4,0.5269957142857138,1.4,0.07500000000000001,2.6370365131821822,1.3185182565910911,0.2622059999999999,0.5
14.0,0.1,100.0,10.0,0.0,8.0,1.12,0.5684607142857139,1.12,0.07500000000000001,2.146664643918085,1.0733323219590427,0.36332399999999965,0.5
14.0,0.1,100.0,10.0,0.00909090909090909,6.0,1.12,0.6129660714285707,1.12,0.07500000000000001,1.7701941561971168,0.8850970780985584,0.31347799999999976,0.5
14.0,0.1,100.0,10.0,0.0,6.0,1.22,0.5424622950819666,1.22,0.07500000000000001,1.9353197428963291,0.9676598714481647,0.3381959999999998,0.5
14.0,0.1,100.0,10.0,0.01818181818181818,8.0,1.14,0.5499859649122804,1.14,0.07500000000000001,2.154530232102542,1.0772651160512712,0.37301599999999985,0.5
14.0,0.1,100.0,10.0,0.0,10.0,1.06,0.540716981132075,1.06,0.07500000000000001,1.4711688352773484,0.7355844176386742,0.42683999999999955,0.5
14.0,0.1,100.0,10.0,0.01818181818181818,6.0,1.34,0.5106417910447757,1.34,0.07500000000000001,2.109727974966603,1.0548639874833015,0.31573999999999985,0.5
14.0,0.1,100.0,10.0,0.00909090909090909,6.0,1.54,0.4978116883116879,1.54,0.07500000000000001,2.5856455912746914,1.2928227956373453,0.23336999999999977,0.5
14.0,0.1,100.0,10.0,0.0,7.0,1.14,0.547708771929824,1.14,0.07500000000000001,1.6770971652485223,0.8385485826242609,0.3756119999999997,0.5
14.0,0.1,100.0,10.0,0.0,8.0,1.14,0.5624263157894731,1.14,0.07500000000000001,1.562659669576684,0.781329834788342,0.3588339999999997,0.5
14.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.14,0.5901175438596485,1.14,0.07500000000000001,2.371084632767522,1.1855423163837608,0.3272659999999999,0.5
14.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.08,0.5948092592592585,1.08,0.07500000000000001,1.9736911168708648,0.9868455584354322,0.3576059999999998,0.5
14.0,0.1,100.0,10.0,0.0,8.0,1.12,0.5881803571428567,1.12,0.07500000000000001,2.499843786390941,1.2499218931954705,0.34123799999999965,0.5
14.0,0.1,100.0,10.0,0.02727272727272727,6.0,1.36,0.5442661764705878,1.36,0.07500000000000001,3.047995496825152,1.5239977484125766,0.2597979999999998,0.5
14.0,0.1,100.0,10.0,0.01515151515151515,6.0,1.48,0.48961216216216147,1.48,0.07500000000000001,2.022967678177683,1.0114838390888414,0.27537399999999984,0.5
9.0,0.1,100.0,10.0,0.0,9.0,1.14,0.5494122807017536,1.14,0.07500000000000001,1.8153094183818808,0.9076547091909402,0.3736699999999996,0.5
9.0,0.1,100.0,10.0,0.00909090909090909,8.0,1.12,0.544908928571428,1.12,0.07500000000000001,1.776687782677605,0.8883438913388028,0.38970200000000005,0.5
9.0,0.1,100.0,10.0,0.00909090909090909,7.0,1.36,0.5653073529411756,1.36,0.07500000000000001,2.1521624805541912,1.0760812402770956,0.2311819999999998,0.5
9.0,0.1,100.0,10.0,0.0303030303030303,6.0,1.48,0.44983243243243204,1.48,0.07500000000000001,2.256367383766879,1.1281836918834387,0.3342479999999998,0.5
9.0,0.1,100.0,10.0,0.0,7.0,1.12,0.5866499999999994,1.12,0.07500000000000001,2.0096040723471362,1.004802036173568,0.34295199999999965,0.5
9.0,0.1,100.0,10.0,0.07272727272727272,8.0,1.44,0.5415694444444435,1.44,0.07500000000000001,1.860438182660328,0.930219091330164,0.22013999999999992,0.5
9.0,0.1,100.0,10.0,0.0,7.0,1.12,0.601524999999999,1.12,0.07500000000000001,1.8723655173077185,0.9361827586538589,0.3262919999999997,0.5
9.0,0.1,100.0,10.0,0.00909090909090909,6.0,1.46,0.4806191780821912,1.46,0.07500000000000001,1.8249403151623207,0.9124701575811603,0.2982959999999996,0.5
9.0,0.1,100.0,10.0,0.0,9.0,1.14,0.5796666666666659,1.14,0.07500000000000001,1.3600986529123413,0.6800493264561707,0.33917999999999965,0.5
9.0,0.1,100.0,10.0,0.021212121212121213,8.0,1.5,0.48163733333333275,1.5,0.07500000000000001,1.6809633398781119,0.8404816699390564,0.27754399999999985,0.5
9.0,0.1,100.0,10.0,0.0030303030303030303,9.0,1.04,0.659317307692307,1.04,0.07500000000000001,1.9760191432294625,0.988009571614731,0.3143099999999998,0.5
9.0,0.1,100.0,10.0,0.0303030303030303,6.0,1.46,0.5116178082191776,1.46,0.07500000000000001,2.106358122024092,1.0531790610120466,0.2530379999999999,0.5
9.0,0.1,100.0,10.0,0.01818181818181818,8.0,1.52,0.5131710526315785,1.52,0.07500000000000001,1.8195216317680785,0.9097608158840396,0.21997999999999998,0.5
9.0,0.1,100.0,10.0,0.0393939393939394,8.0,1.48,0.4542635135135128,1.48,0.07500000000000001,1.421356139743795,0.7106780698718977,0.3276899999999997,0.5
9.0,0.1,100.0,10.0,0.0,7.0,1.14,0.5614491228070171,1.14,0.07500000000000001,1.9674210617144041,0.9837105308572023,0.35994799999999977,0.5
9.0,0.1,100.0,10.0,0.0,7.0,1.12,0.5802821428571422,1.12,0.07500000000000001,1.4681329951840032,0.7340664975920018,0.3500839999999998,0.5
9.0,0.1,100.0,10.0,0.04545454545454546,7.0,1.48,0.481432432432432,1.48,0.07500000000000001,1.8756489201593962,0.9378244600796979,0.28747999999999985,0.5
9.0,0.1,100.0,10.0,0.0,10.0,1.16,0.5487344827586201,1.16,0.07500000000000001,1.5662915637548227,0.7831457818774117,0.36346799999999946,0.5
9.0,0.1,100.0,10.0,0.00909090909090909,6.0,1.5,0.49622666666666615,1.5,0.07500000000000001,2.5889094840304936,1.294454742015247,0.2556599999999999,0.5
9.0,0.1,100.0,10.0,0.0,10.0,1.14,0.6003561403508763,1.14,0.07500000000000001,1.9252077318306309,0.9626038659153157,0.31559399999999976,0.5
9.0,0.1,100.0,10.0,0.03636363636363636,6.0,1.58,0.46919873417721464,1.58,0.07500000000000001,2.129890168076059,1.064945084038029,0.2586659999999998,0.5
9.0,0.1,100.0,10.0,0.0,10.0,1.1,0.5999654545454538,1.1,0.07500000000000001,1.6555929733990322,0.8277964866995164,0.3400379999999998,0.5
9.0,0.1,100.0,10.0,0.01818181818181818,6.0,1.52,0.4772171052631573,1.52,0.07500000000000001,2.0908801823056664,1.0454400911528337,0.2746299999999998,0.5
9.0,0.1,100.0,10.0,0.00909090909090909,8.0,1.12,0.5253660714285711,1.12,0.07500000000000001,1.6039534386600873,0.8019767193300437,0.4115899999999996,0.5
9.0,0.1,100.0,10.0,0.0,7.0,1.08,0.6152537037037028,1.08,0.07500000000000001,2.2519610530748357,1.1259805265374176,0.3355259999999997,0.5
9.0,0.1,100.0,10.0,0.00909090909090909,8.0,1.14,0.540343859649122,1.14,0.07500000000000001,1.5062801463541113,0.7531400731770557,0.3840079999999995,0.5
9.0,0.1,100.0,10.0,0.0,6.0,1.56,0.501658974358974,1.56,0.07500000000000001,2.839078496423431,1.4195392482117155,0.21741199999999983,0.5
9.0,0.1,100.0,10.0,0.012121212121212121,10.0,1.14,0.5680947368421048,1.14,0.07500000000000001,1.7090158138882625,0.8545079069441311,0.35237199999999996,0.5
9.0,0.1,100.0,10.0,0.0,9.0,1.18,0.5277983050847451,1.18,0.07500000000000001,1.5959319553659959,0.797965977682998,0.37719799999999987,0.5
9.0,0.1,100.0,10.0,0.00909090909090909,9.0,1.1,0.5751309090909085,1.1,0.07500000000000001,1.7320262678517775,0.8660131339258884,0.3673559999999998,0.5
9.0,0.1,100.0,10.0,0.00909090909090909,8.0,1.12,0.5447678571428566,1.12,0.07500000000000001,1.52590697655921,0.762953488279605,0.38985999999999954,0.5
9.0,0.1,100.0,10.0,0.0303030303030303,7.0,1.52,0.4644302631578942,1.52,0.07500000000000001,1.7225937982599089,0.8612968991299544,0.2940659999999999,0.5
